AHT_eff_age55plus_SBP_female1,eq_2dis1,Smoking_eff1,eq_dem1,eq_male1,smoker_log1,smoker_log2,AHT_eff_age55plus_DBP_male1,Statins_dropout_rate1,Statins_eff_HDL_male1,HC_statins_presc_Q20plus1,AHT_comp1,Weight_eff1,eq_ihd1,Weight_comp1,HC_smoker_ref1,HC_statins_presc_Q20minus1,AHT_eff_age55minus_SBP1,eq_poor1,Statins_logeff_extra_female1,AHT_eff_age55plus_SBP_male1,Statins_comp1,HC_aht_presc_Q20minus1,AHT_eff_age55plus_DBP_female1,gender_log1,gender_log2,eq_lc1,Statins_eff_HDL_female1,eth_log1,eth_log2,eth_log3,eth_log4,AHT_dropout_rate1,eq_age1,HC_weight_ref1,QRisk_log1,QRisk_log2,QRisk_log3,QRisk_log4,QRisk_log5,eq_stroke1,SES_log1,SES_log2,SES_log3,SES_log4,SES_log5,AHT_eff_age55minus_DBP1,age_log1,age_log2,age_log3,age_log4,HC_takeup_noneligible1,eq_4dis1,Statins_eff_female1,QRisk_extra_logrr1,Statins_logeff_extra_male1,eq_3dis1,HC_aht_presc_Q20plus1,Statins_eff_male1
-9.006886996417046376e+00,-7.070906684298992884e-02,1.542678064732644905e-01,-2.234330196928085155e-01,2.300882525804711157e-03,-5.372150929094827998e-03,-3.017103683544620218e-01,-3.255333065606837550e+00,5.322444540510151700e-02,3.983980374386544843e-02,1.438993474473922174e-01,4.759176562010514755e-01,-1.489718324288665796e+00,-8.201049840106230948e-02,4.265018503139760830e-01,3.660517651276439660e-02,2.047639941521267951e-02,-8.298353259619224431e+00,-4.516946013302126917e-02,-1.883303802386680215e-01,-7.773775768854209289e+00,3.820225815977852379e-01,1.591148121533979276e-02,-3.593811470941936204e+00,8.545279204183450772e-03,7.592571002946417458e-02,-1.455264847073440004e-01,4.969038106963249990e-02,-2.597217498874527380e-03,3.340973019698573188e-02,-3.290887129065815653e-02,-1.252282299239095009e-01,5.462927306194566290e-02,-4.425539002688747914e-04,2.690117292346698163e-01,-4.490442619791808476e-01,1.819203451149966266e-03,4.334605104673781573e-01,6.367846595686634803e-01,8.504455380107599494e-01,-1.125600792683621731e-01,-8.217782518649183578e-04,-2.581090092826698879e-02,-1.483919347795056853e-02,1.702585145933219538e-02,2.208721832773983262e-01,-4.479511741327186769e+00,-4.755084470668263230e-01,9.209553908702554706e-03,4.229634624153892353e-01,6.010420305143671094e-01,5.496180329651947916e-02,-4.484998978955313104e-02,-1.205923430677326991e+00,0.000000000000000000e+00,-1.948317603979234092e-01,-6.538427761709693364e-02,2.486759187015791239e-02,-1.232092333467617040e+00
-9.034222919590300549e+00,-5.349899663638073288e-02,1.534300901307295018e-01,-1.845765219277323010e-01,-3.188814956220547073e-04,-5.886608371628436129e-03,-2.885051966569893711e-01,-3.062866771212428674e+00,4.789134376335375809e-02,4.772520246967545260e-02,1.437960171148260080e-01,5.119505838645660445e-01,-1.511425979463415059e+00,-6.723901192558359718e-02,3.547454366405750625e-01,3.573257396844988637e-02,2.034959481589651911e-02,-6.696369967148370961e+00,-4.208890330282791248e-02,-7.752912469029783760e-02,-7.562847619165217417e+00,5.652120989359002978e-01,1.578338882178031977e-02,-3.305751779527613010e+00,2.158622111008054543e-03,6.760968186812006675e-02,-7.563611716075355207e-02,5.355564579312244167e-02,3.725184956230070694e-03,4.009643061326291502e-02,-8.084847157376418361e-03,-1.470720858964867372e-01,5.246775419898185022e-02,-2.566289985956090453e-04,2.770572940179209520e-01,-4.406471209039076187e-01,1.506921457020725559e-03,4.259314323780817868e-01,6.364997236439635664e-01,8.544632718067428634e-01,-1.330312865874365980e-01,-8.460999149691148663e-03,-2.955744401061099341e-02,-1.043946272894845199e-02,-5.935700722564959605e-03,2.339482642907843024e-01,-3.419293859521268075e+00,-4.652107548018158956e-01,-1.349243002898661533e-03,4.133448555684675618e-01,3.804850029090380281e-01,5.167183645960900240e-02,-3.732133089796331460e-02,-1.120797681143868685e+00,0.000000000000000000e+00,-2.509107298960426835e-01,-7.099640576162818961e-02,2.369726594574735751e-02,-1.202414219641253945e+00
-9.104434119161926020e+00,-5.144976474132574584e-02,1.475996056577755788e-01,-2.105922076450588432e-01,-8.182330280156915707e-05,-6.169756518456711572e-04,-2.987604644973920198e-01,-3.241074196335362867e+00,4.608657784284515141e-02,3.865911403610614028e-02,1.418725058308776821e-01,4.882225723729033406e-01,-1.501157507400258107e+00,-5.634977108065564178e-02,4.859234209427849005e-01,3.806241964178821990e-02,2.054356023823806707e-02,-6.496238640536937226e+00,-4.279443361351998459e-02,-2.365944724647506825e-01,-7.681668946365473261e+00,5.189216859122525172e-01,1.534461459189701699e-02,-3.660372646720861489e+00,-6.926014057359263475e-03,7.321825665763306845e-02,-8.831621266064987319e-02,3.024658715256843544e-02,3.518864475032956133e-03,1.889349127465998063e-02,3.546521951706385969e-03,-1.475860174267387415e-01,3.444713105905699430e-02,-2.763605756541158095e-04,2.688709851634502601e-01,-4.442806362679049270e-01,-9.278368715011461876e-03,4.247203504051145773e-01,6.508460786508348805e-01,8.554658691179337637e-01,-1.147551260924490335e-01,-6.065561135490280149e-03,-2.071027693070187983e-02,-4.074945126862258502e-03,1.587883121452056401e-02,2.235255298909370192e-01,-4.767832753308131721e+00,-4.585686735426567351e-01,-3.610427998130619643e-03,4.044252013510817867e-01,5.302369354032966386e-01,3.995007229199561138e-02,-4.968805110153797638e-02,-1.197074756328022627e+00,0.000000000000000000e+00,-2.089427966499088352e-01,-6.447749362088671388e-02,2.877686443513946882e-02,-1.230435725699670524e+00
-8.991440748395818972e+00,-6.407026701462743834e-02,1.506997373536406171e-01,-2.195643524209431874e-01,1.914039479821240657e-03,1.330187826012414320e-03,-3.008089433224691578e-01,-3.680924749102048921e+00,4.540430996811022080e-02,4.027539018424544648e-02,1.402760828053311593e-01,5.535556555146434743e-01,-1.493725106819913773e+00,-7.042449036969508636e-02,6.613514387612657863e-01,3.413974505042599583e-02,2.064634854071611958e-02,-4.648315750108432454e+00,-3.047109405583096203e-02,-9.389601525390942061e-02,-7.786986455444731448e+00,4.578259276066234951e-01,1.534187459475429977e-02,-3.521797469062927899e+00,-4.404355850952187609e-03,7.744053305325261649e-02,-1.123824776829217831e-01,4.844301572471583495e-02,-3.328036879190358031e-03,2.748589203075627735e-02,1.600308522373166537e-02,-1.451691401630018641e-01,6.077305029071885384e-02,-3.678917295494685442e-04,2.779317420863516852e-01,-4.376052750168958894e-01,-1.396475075934257293e-02,4.404319175951650900e-01,6.353200463695192202e-01,8.445208016492048442e-01,-1.140959842187145856e-01,-2.073519074785978421e-03,-3.016032881271817762e-02,-1.817377893497855099e-02,7.934036517328298468e-03,2.236915616720617783e-01,-4.409343083276763053e+00,-4.638659065889974009e-01,-3.116027458675078333e-03,4.117773166425890974e-01,5.295427585654672864e-01,3.884668049303964532e-02,-3.260366483406438448e-02,-1.207173517113512506e+00,0.000000000000000000e+00,-1.499343155193950672e-01,-5.688400954822020461e-02,2.526625040115839174e-02,-1.221356896766737421e+00
-9.108241446949387310e+00,-6.088848228637861598e-02,1.506369840126950133e-01,-1.680028963395855390e-01,9.444274429942482339e-04,-8.212312790281102535e-04,-2.758266655252360477e-01,-3.076833707873070090e+00,4.110230258517436758e-02,4.321319726512272419e-02,1.446776357417117187e-01,4.184872199236587265e-01,-1.499854466282234622e+00,-5.989437578229122455e-02,5.592520757817049937e-01,3.665610266435512937e-02,2.068635752806204792e-02,-6.401239015346305017e+00,-3.974598655399101677e-02,-4.663675820096191416e-03,-7.333984156611045968e+00,4.659254162111101105e-01,1.569457681890414069e-02,-3.621780051752854224e+00,-2.612673566507295320e-03,7.574565967403511235e-02,-1.063849101160764948e-01,2.478060880660423390e-02,7.388487301260827055e-04,2.994484602704395454e-03,1.501556178545610312e-02,-1.058763054390124692e-01,3.072231042080490054e-02,-2.796591277009856640e-05,2.783779357119054443e-01,-4.370919897348607419e-01,-1.492489452161078166e-02,4.292019238195336484e-01,6.507739117434734322e-01,8.548564482636563655e-01,-9.759130169907483110e-02,6.364735824970622034e-03,-3.220219879799490759e-02,-1.966302692363706278e-02,9.779533920860257815e-03,2.234291862369014725e-01,-4.746606856773104788e+00,-4.622847258631836986e-01,-1.303716248339645625e-03,4.147286634072001044e-01,5.033189015889968365e-01,3.493681084908867307e-02,-4.235119140122880349e-02,-1.111489204500118788e+00,0.000000000000000000e+00,-2.048635113202219860e-01,-5.998338511596505718e-02,2.606463809944994936e-02,-1.215057366581962173e+00
-8.828609618564644990e+00,-6.924296279766080364e-02,1.568593308956858223e-01,-2.205489143988747236e-01,1.352749910514246343e-03,-5.333152084774822436e-03,-2.985036268753280542e-01,-2.972199897870970275e+00,5.662616218626945891e-02,3.944755464151042390e-02,1.459417005601850725e-01,5.221725795330652842e-01,-1.496017898794752554e+00,-5.779647678593007043e-02,6.305570533343276551e-01,4.069906190965967563e-02,1.997113492283929259e-02,-7.080056302946479363e+00,-4.255255827745355740e-02,-8.696644195925262721e-02,-7.961693066723223744e+00,5.559951781649873359e-01,1.553070268698340285e-02,-3.369036052229998468e+00,-8.826732031913252534e-04,7.957010652705143183e-02,-1.657306027775229951e-01,3.311591383044215631e-02,-1.599765553395424708e-03,2.109693510503175135e-02,-6.108410813776939813e-03,-1.245929399515271069e-01,4.711144419100203595e-02,-4.090937245781224043e-04,2.719744898867527683e-01,-4.446656050914096214e-01,1.298873930289699309e-03,4.440520808516134621e-01,6.460631283214863796e-01,8.419154232272900718e-01,-1.338271888574039947e-01,-1.451208846625602449e-02,-2.708439694122657948e-02,-2.240738396913674602e-02,7.930081965175240361e-03,2.192336112513871282e-01,-6.012335429336037151e+00,-4.643811976567031041e-01,5.283480220373740210e-03,4.107916316925175337e-01,4.975323063806744162e-01,5.920757276048303763e-02,-4.180332959848597624e-02,-1.185935099143901938e+00,0.000000000000000000e+00,-1.783190289925748462e-01,-7.221075505763294156e-02,2.208781999943491142e-02,-1.216516810575375640e+00
-9.076655307852448118e+00,-5.626345476094436054e-02,1.533341128613875115e-01,-2.261442219577488866e-01,1.816318962900442899e-03,4.220397254796306313e-03,-3.001126830190367634e-01,-3.461137441483427057e+00,8.426681160257912251e-02,4.324182257519128963e-02,1.443500577030046583e-01,5.641564914728084412e-01,-1.504513864662842426e+00,-6.425260140743245529e-02,5.288059461638450198e-01,3.711945146491225228e-02,2.046502578057607727e-02,-6.782325472465204896e+00,-4.218402847670602723e-02,-1.618296417587347380e-01,-7.773621713384225806e+00,4.872323113514625548e-01,1.505405688676793481e-02,-3.470820517826293639e+00,-3.146006940623793501e-03,6.926978573332603917e-02,-1.938031529659158259e-01,3.231140716200458368e-02,-1.503760925744107493e-03,2.281260539998990200e-02,3.018683799682514088e-03,-1.315558327816029882e-01,4.440195969302661305e-02,-1.533744835188195592e-04,2.869508045497902171e-01,-4.436691552672014649e-01,1.080918724856481201e-03,4.276419827161389020e-01,6.476633958215362030e-01,8.482755897265473743e-01,-1.100459489182191580e-01,8.089741756426601163e-03,-2.351310571826080442e-02,-1.466731221466906210e-02,-9.883407866129413286e-03,2.293585654126196471e-01,-3.754295622922215969e+00,-4.659570172457303538e-01,5.231459350538361294e-03,4.188577824808999983e-01,4.900535444328698031e-01,7.837750314577608679e-02,-4.833039098731337774e-02,-1.159730497145105010e+00,0.000000000000000000e+00,-1.822425364511780221e-01,-5.858718428749579155e-02,2.235572194221601555e-02,-1.228953808108683043e+00
-9.152491609880824441e+00,-6.207947105621999806e-02,1.397238597750490863e-01,-2.098372174906653620e-01,9.531635810789179826e-04,-1.232806510194131436e-03,-2.957530151708784860e-01,-2.985716361349980641e+00,5.307345710573659059e-02,4.152909239691500443e-02,1.417663989924290435e-01,5.374921495072924049e-01,-1.505952398054901442e+00,-5.480621216611022972e-02,4.613912414194497602e-01,3.761806827157864602e-02,2.062496998356925029e-02,-4.062281167151564176e+00,-5.027491704361876368e-02,-1.264181516376433057e-01,-7.677198908795721977e+00,4.348025159142783203e-01,1.573699458464753592e-02,-3.681297577744565785e+00,6.450529532359085619e-03,7.495269791138112203e-02,-1.707185034917957922e-01,2.895163247292203285e-02,3.253729286848216855e-04,2.623637584529238745e-02,-1.585955993282015322e-02,-1.588639478763793633e-01,4.197853957462158170e-02,-2.862342221899894542e-04,2.759259146901932858e-01,-4.460545231015675127e-01,-9.723706714255832793e-04,4.462527354209548380e-01,6.465861091046266607e-01,8.548217123503379922e-01,-1.219677423049647935e-01,-9.236677125155738632e-03,-3.712956640284314352e-02,-9.189593703297322530e-03,1.335690178154438912e-02,2.318867447998493592e-01,-4.428938230024987988e+00,-4.688244310750357968e-01,-5.576535528423610943e-03,4.069917242743469887e-01,5.404139090297718218e-01,5.254529610359756631e-02,-3.490713700846449774e-02,-1.158276465087186402e+00,0.000000000000000000e+00,-1.985391604969792556e-01,-7.891965933475517114e-02,2.407599545299618851e-02,-1.241957271690498743e+00
-9.152632855923330979e+00,-6.514766812652808547e-02,1.653689019669699889e-01,-2.795640527720018031e-01,1.202338965565457728e-03,2.362280465551082950e-03,-2.894182319985867946e-01,-3.168891959132110525e+00,4.901476330690723859e-02,4.913702104416401567e-02,1.438451566049995523e-01,5.233185547541959748e-01,-1.498035168243520898e+00,-6.487980423657085938e-02,4.774783957128651002e-01,3.743773576717788348e-02,1.978625560149332649e-02,-5.229484023452161345e+00,-4.181409270057406119e-02,-1.831769695992408464e-01,-7.712893702964334075e+00,5.966690710187114721e-01,1.541915572465781328e-02,-3.373328465025115186e+00,-1.654169514129051437e-03,7.220197719558876792e-02,-1.368604644622139765e-01,3.905818765112097773e-02,-1.513847189894521137e-03,5.897471825437330950e-02,-5.563487398367391798e-03,-1.223532627472099510e-01,4.022066160089612930e-02,-4.477071627686591074e-04,2.769223844568439175e-01,-4.469018361601229117e-01,2.447003395227289376e-03,4.175514570325999375e-01,6.454760290853300830e-01,8.480409267946652507e-01,-1.125470054069709486e-01,6.588439455449687050e-04,-2.121364992110951614e-02,-1.118086881768703966e-02,1.173198015575977783e-02,2.378293179880750507e-01,-4.212095330386310010e+00,-4.682783316326813439e-01,-3.440896377931451037e-03,4.195983022826169084e-01,4.865554570894458641e-01,3.493396751434905273e-02,-6.025764722137121054e-02,-1.141067836173381478e+00,0.000000000000000000e+00,-1.370324216490574898e-01,-6.637608820857314462e-02,2.601515134148488229e-02,-1.236323523721165163e+00
-9.109451976124718797e+00,-6.674040269407226222e-02,1.394813702815060896e-01,-1.777724032842931678e-01,-2.277665491010811335e-04,-4.744608748725915454e-03,-2.863942174760211734e-01,-3.018457734233463086e+00,4.408247503399911199e-02,4.003625499597001508e-02,1.447673174932389006e-01,4.469138496622986345e-01,-1.499876367832785107e+00,-6.161269342746007044e-02,6.072509955537761517e-01,3.544533532914784235e-02,2.066302478444049032e-02,-6.193152151130200345e+00,-3.611913947279483950e-02,-1.303648039165916650e-01,-7.671192118223603806e+00,5.283474269268418899e-01,1.501750579436415302e-02,-3.686743535321462151e+00,-3.852384382561090375e-03,8.241298914871003634e-02,-1.208015892894552384e-01,5.941775187042961509e-02,2.855730630070297052e-03,2.836080292659868066e-02,-1.641760894422058040e-02,-1.501170895117580062e-01,7.346204022026853186e-02,-2.227345688904382962e-04,2.793036394773422137e-01,-4.338966211453921806e-01,1.714658998871654988e-02,4.529586398321518992e-01,6.514382308744945949e-01,8.626320020653852616e-01,-1.231770051835392316e-01,-6.539398385668774780e-04,-2.258591438129144841e-02,-3.152286390115748016e-02,8.209493058405169588e-03,2.295568261616219019e-01,-3.700365936730817040e+00,-4.703240009898678742e-01,-2.773322269774032046e-03,4.117800812024698942e-01,4.884305486504602056e-01,9.009739519369577843e-02,-4.298101716217334056e-02,-1.171803184883935423e+00,0.000000000000000000e+00,-1.985139586330858241e-01,-8.099549283682953849e-02,2.864686186270505586e-02,-1.210609593697675956e+00
-9.195830895636015967e+00,-4.297404896457603096e-02,1.726887110671851966e-01,-2.329119685495648628e-01,1.017542963075364652e-03,-8.103304736959111116e-04,-2.986444019567515706e-01,-2.890806660219466195e+00,6.063607357198460418e-02,3.425777788808729435e-02,1.426185056680205621e-01,6.069407433001238195e-01,-1.503722055205306773e+00,-7.713363048457236304e-02,3.972763959875634798e-01,3.740470602617882584e-02,2.097750886446846097e-02,-5.674862464415330265e+00,-4.032787612973877389e-02,-1.904076810299428768e-01,-7.538838227810116699e+00,4.826202284095673645e-01,1.556981725717682813e-02,-3.285599834711856015e+00,3.947177611401263449e-03,6.985657508001624771e-02,-9.945122463805304569e-02,5.119403814495573912e-02,-3.085640402134287846e-03,3.027387923329460245e-02,-2.491141011883468356e-02,-1.544374936446713809e-01,4.477914423598968602e-02,-4.603819890944487012e-04,2.769540303576085161e-01,-4.429697294880470815e-01,-2.247592176973339274e-03,4.201186382536612474e-01,6.473483965489371661e-01,8.500839372396420401e-01,-1.258541673595897081e-01,-2.996427763657390220e-03,-2.133912874412558988e-02,-1.339721965336453102e-02,1.875144198135389115e-02,2.398843406527403632e-01,-2.808225495777516567e+00,-4.773145031593949428e-01,-2.413844637446362681e-03,4.103314544653408058e-01,6.246469107404593046e-01,6.288174057190673572e-02,-2.596236696497914928e-02,-1.151189136702589932e+00,0.000000000000000000e+00,-1.673667754299753285e-01,-5.999363073352176334e-02,2.368390197158760924e-02,-1.200979829434415391e+00
-8.924675256486674257e+00,-6.370066219963424481e-02,1.434106754057907496e-01,-1.865257883563230523e-01,8.870216024398774879e-04,-1.632337309196395464e-03,-2.994506286543354157e-01,-3.163727871076444487e+00,4.042274352244840802e-02,3.832995513265945869e-02,1.424081496726480878e-01,6.489667900141538048e-01,-1.501437789438786252e+00,-5.055935270377018287e-02,6.902603595676870540e-01,3.521531601694814079e-02,2.061932650091772776e-02,-8.204942819345525606e+00,-4.063077442505758086e-02,-1.874610436544172920e-01,-7.475498088685212039e+00,4.420149157834776243e-01,1.515561141845333734e-02,-3.285891692233032568e+00,5.217777524490341615e-03,7.641675018389021412e-02,-1.812337402106072859e-01,2.183301256938386531e-02,-3.179380629305431864e-03,2.215437333929307084e-02,-2.731213691522006368e-02,-1.409918779288065471e-01,3.621069026520309236e-02,-2.142608643190825851e-04,2.765685926250719961e-01,-4.458689859117521137e-01,2.782921662533389528e-03,4.301199162329669701e-01,6.424999770515132935e-01,8.498963093691528359e-01,-1.116323049835536152e-01,3.616435240818117059e-03,-2.641484933865365439e-02,-2.240700886464659647e-02,3.198298636949712184e-03,2.255548040616340288e-01,-2.786426806823372182e+00,-4.697032798459813141e-01,3.539103166641022636e-03,4.127485133454487087e-01,4.023736768688748189e-01,2.672175006388537513e-02,-7.250603571948277537e-02,-1.126900448018661516e+00,0.000000000000000000e+00,-2.051131831278364681e-01,-6.638093903593034195e-02,2.409746726458976071e-02,-1.201994478391133825e+00
-8.788663020121243008e+00,-7.071297558804476302e-02,1.541503835573217185e-01,-1.869668062657677821e-01,5.214283054542468527e-04,-4.920600298721209461e-04,-3.041144909781335337e-01,-3.546768890209580416e+00,3.802788258668488713e-02,4.442558464387601908e-02,1.397277159599976393e-01,4.728851195434167765e-01,-1.503002909048937852e+00,-5.359097991770884334e-02,4.381088272688209995e-01,3.668905676201607985e-02,2.018735422447567526e-02,-6.338387967749005369e+00,-3.389572771722380862e-02,-2.570509843141999817e-01,-7.468370686439568473e+00,5.593247627539045252e-01,1.573973190347818796e-02,-3.764964949479471024e+00,-6.984818878780392482e-03,7.557729529895329534e-02,-2.428541345918105443e-01,3.844942235968073357e-02,2.935227034440931766e-03,1.158357363919098118e-02,-3.484950760358523913e-02,-1.285611857864667473e-01,4.146967601614339610e-02,-3.517965761322838932e-04,2.781727084310097742e-01,-4.560220145416489235e-01,-1.712561402687985852e-03,4.441923764185757850e-01,6.394344985287818695e-01,8.391446291866229146e-01,-8.985791643312401877e-02,6.602465446956724306e-04,-2.101801762617230840e-02,-3.807888366083450604e-04,2.716991295987999933e-03,2.312701249847938789e-01,-4.174656288703787688e+00,-4.738269451832036738e-01,-1.666573307538086763e-03,4.031420376363427094e-01,4.876757616765248771e-01,3.488532096360411061e-02,-4.875758417516766474e-02,-1.137871206015047543e+00,0.000000000000000000e+00,-2.022005492080062028e-01,-7.775411593117587117e-02,2.476972814908252538e-02,-1.247593111524907483e+00
-9.212487276630811905e+00,-5.732942791136536043e-02,1.441130565943498920e-01,-1.780276022519547141e-01,2.279915364439348254e-04,-1.750361427899499661e-03,-2.945198581113988578e-01,-3.078666641470055421e+00,3.773828818960518749e-02,4.205199651691839818e-02,1.425953821850415582e-01,4.996825694995216116e-01,-1.504828486765340090e+00,-5.278393615090318236e-02,2.970000087278822365e-01,3.471718936301371183e-02,2.066585686026865473e-02,-6.414174260457837562e+00,-4.159660742308635140e-02,-1.009987633683461505e-01,-7.758464626122257179e+00,5.016155311985204257e-01,1.588907604330545842e-02,-3.516075250865951851e+00,1.647153685939818776e-03,8.375834869665391147e-02,-1.592563890160519358e-01,4.801740697804167401e-02,2.697975722973258977e-03,2.682236597263914016e-02,-8.632238948930595970e-03,-1.136984365804304259e-01,5.899306105789416804e-02,-2.793786970662825650e-04,2.775421638325296647e-01,-4.395760257004074356e-01,1.396891151346454397e-02,4.181600023262219135e-01,6.506674343778857672e-01,8.394103354383067872e-01,-1.153721986856803827e-01,2.043081242991905220e-03,-3.420574056649169914e-02,-3.689651062910009188e-03,2.855325881504064758e-03,2.302926720295639662e-01,-4.409401620467535921e+00,-4.658862261199290811e-01,3.295168110554894027e-03,4.221477492491487737e-01,4.650382274137185856e-01,9.298187240456033675e-02,-1.968749319722594079e-02,-1.154730359873514134e+00,0.000000000000000000e+00,-2.496573370391469149e-01,-7.181498205283060043e-02,2.089856460135075186e-02,-1.190588791538933044e+00
-9.120670309167660861e+00,-5.314136833189151560e-02,1.479463121935152559e-01,-1.807230982159145904e-01,3.699617328020072572e-04,1.610040564531993500e-03,-3.033895714590706949e-01,-3.277211529929361156e+00,3.336248222402130037e-02,4.395954422121405025e-02,1.442858934108854907e-01,4.922963813191577054e-01,-1.505713236973015068e+00,-6.669295675784277233e-02,2.575410736155691604e-01,3.358279893793893883e-02,2.103486285013494300e-02,-6.052072307203171242e+00,-2.869221351613031323e-02,-1.368081446996604611e-01,-7.344646408466188880e+00,5.524260620324042970e-01,1.560274211034943029e-02,-3.594997565573049947e+00,2.189794223378783034e-03,8.042580648439556779e-02,-1.204275455749756751e-01,8.890270064159405683e-03,-2.128484779623760013e-03,2.323558156205917172e-02,-4.292993459432733333e-03,-1.256144163759981003e-01,3.771617440061727361e-02,-3.071113228128399841e-04,2.723604063339269410e-01,-4.528843819201639476e-01,2.938617251554529949e-03,4.216795707893754019e-01,6.650798260935594231e-01,8.439906639399056276e-01,-9.759644300539518924e-02,6.036252195299851575e-03,-2.845629313579279424e-02,-2.730579536954121783e-02,1.795347390706336643e-02,2.274810141800505670e-01,-4.246369360420124472e+00,-4.681680048701202246e-01,-2.128849609362607181e-03,4.106380691069047018e-01,5.453526379168972538e-01,5.541166098240190435e-02,-4.231413230063580527e-02,-1.113993974275647059e+00,0.000000000000000000e+00,-1.372574766428974469e-01,-7.077194846298187625e-02,2.532671179834006941e-02,-1.231008500326198574e+00
-8.978243405842183833e+00,-4.517049081333279759e-02,1.351357115545924192e-01,-1.968218643980553517e-01,6.226335766856852484e-04,-4.810402181056927019e-04,-2.956247324762327211e-01,-2.854083965674281131e+00,3.766742386127129583e-02,3.525072581429510021e-02,1.435927253070352905e-01,5.276596809212955597e-01,-1.499453248658601634e+00,-4.100057297707229709e-02,6.239212391766432164e-01,3.393621705812412820e-02,2.140700169087932092e-02,-7.535119169215674262e+00,-3.221667452896657263e-02,-5.426657514733125576e-02,-7.773648311554211432e+00,5.388962002227819514e-01,1.533416849205252591e-02,-3.616160180916581091e+00,2.370285179653222173e-03,8.397825999491333182e-02,-9.803510221489604437e-02,6.202973839740488771e-02,2.678626698961457213e-03,1.837449087877755100e-02,-3.377024684990285151e-03,-1.176964239223403513e-01,5.408822600148235210e-02,-1.251169515152660873e-05,2.702124985304267257e-01,-4.383388192062329103e-01,-2.533610893730946830e-03,4.372604303530208680e-01,6.345669401250995101e-01,8.460751706456073329e-01,-1.119510826543140825e-01,6.694597227181620785e-03,-2.471768017380207572e-02,-2.990670388634207241e-03,1.812932522104998730e-03,2.282808806462616746e-01,-3.461830191264139156e+00,-4.696242172721994956e-01,6.973439405568616781e-04,4.206308771158082660e-01,5.156680804636691873e-01,7.003295628359765268e-02,-6.191004152760404278e-02,-1.143866455015502215e+00,0.000000000000000000e+00,-1.829647356337354425e-01,-7.231404769852636805e-02,2.287558511660562136e-02,-1.212753661071511280e+00
-9.185776310547312917e+00,-6.444064012551981024e-02,1.474954752944008518e-01,-2.244988466497489510e-01,1.469566141114880473e-03,1.167566846421884061e-03,-2.956684963940217625e-01,-2.919827703227475535e+00,4.125785613820594916e-02,3.851860805757443412e-02,1.422381689384834558e-01,5.373476024148962082e-01,-1.503411225292702103e+00,-3.793150835935506227e-02,6.289464518552235761e-01,3.763824619745193001e-02,2.129181746953549836e-02,-8.194224322690148554e+00,-3.424758755917424458e-02,-1.060971401118787349e-01,-7.619511035892339912e+00,4.493182676419803512e-01,1.562248502402195476e-02,-3.490522146457636143e+00,-1.971422864968338726e-03,7.892976201526857860e-02,-1.510657263777346049e-01,2.503320364084841293e-02,-8.095274231770583804e-04,1.855392661262950799e-02,-1.157398353189727745e-02,-1.093547301376869285e-01,4.145125617062561663e-02,2.891838320686208582e-05,2.760634707086677131e-01,-4.458808527173005465e-01,-2.316124629658143901e-03,4.450075051818615512e-01,6.360945772550270494e-01,8.476485319098951976e-01,-1.336135833632593195e-01,3.615612005636230884e-03,-2.973651156599131651e-02,-1.930345914112719524e-02,1.032932944034226259e-02,2.125175579353247857e-01,-4.203906868238631134e+00,-4.600413851551289346e-01,-3.827373926204074607e-03,4.085347078286920564e-01,4.864173556579770574e-01,7.048922111004257696e-02,-6.018878740697738983e-02,-1.153986789985600447e+00,0.000000000000000000e+00,-1.786893020093716644e-01,-7.307461824808554607e-02,2.411110338908226472e-02,-1.199553450793301002e+00
-9.014953838471017278e+00,-7.518258120177338799e-02,1.609179830672389788e-01,-1.950620595075963914e-01,2.364554316687330487e-03,1.902484977001797032e-03,-2.885890542470435083e-01,-3.303674125525049021e+00,5.162652287675083967e-02,4.641858690787246944e-02,1.364568582205863967e-01,5.568714545101930424e-01,-1.505470648897054398e+00,-7.048270309725963856e-02,5.305226404970849741e-01,3.714178603833760695e-02,2.054926112711966818e-02,-5.596095712916695497e+00,-2.782599726302513454e-02,-1.189302973666559182e-01,-7.495215216860229290e+00,4.204881907089992321e-01,1.522691458401839552e-02,-3.265136660075675490e+00,-5.713335006708409811e-03,8.447846338554108880e-02,-1.116553892528328734e-01,5.613320965004421625e-02,-7.662334941833683771e-03,3.686765448541533263e-02,6.672259104746263575e-03,-1.327978413576755556e-01,4.515499520908052705e-02,-5.539665110577265484e-04,2.693647993988793621e-01,-4.453974485842657760e-01,9.284711344945152103e-05,4.211913630253676377e-01,6.543079571260155269e-01,8.524572356957407226e-01,-1.211159656060061401e-01,1.959756200754039692e-03,-3.338955756296585475e-02,-2.245763065217672508e-02,-3.250611321191768099e-03,2.295027467353911999e-01,-4.034183919026617993e+00,-4.628594721291019454e-01,2.277490976006949050e-04,4.115724264250923969e-01,5.233099530056093407e-01,2.103104762455230287e-02,-7.010566805243523270e-02,-1.192506825991274111e+00,0.000000000000000000e+00,-2.199553522368795644e-01,-5.634522275566705707e-02,2.360987158232230945e-02,-1.209546824558478395e+00
