48,200000,170062,167364,59139,27533,44195,151552,161925,140352,155891,20222,7231,2566,38715,10198,3467,279,14541,407165
48,200000,185022,181941,127244,27533,44195,170818,176572,162333,173156,66842,24656,8325,87079,36343,12174,870,43566,574052
54,200000,170204,157721,52349,27458,44250,151755,162041,127257,144749,16195,6543,2432,34731,8335,3187,277,20343,371787
54,200000,185041,175935,119673,27458,44250,170961,176572,153847,165828,59668,23132,7869,82510,32893,11862,900,58403,542698
42,200000,170395,160988,54174,27437,44209,152003,162328,131638,148397,17858,6763,2348,35487,8266,3907,246,20306,383171
42,200000,185123,178132,121868,27437,44209,171076,176748,156938,168406,61800,23706,7977,83939,30912,13966,846,58192,552289
71,200000,170316,157118,52275,27741,44120,152131,162325,126569,143826,16222,6578,2347,34987,7943,3584,246,20889,370694
71,200000,185040,175482,119029,27741,44120,171148,176713,153468,165262,59197,23053,7847,82238,31395,12745,908,58948,541751
79,200000,170078,161234,53356,27643,43660,151940,162025,131956,148751,17141,6324,2416,35463,8240,3483,265,22108,383927
79,200000,184961,178111,121829,27643,43660,171037,176568,157045,168484,61698,23461,7979,84127,32342,13292,901,62159,553613
61,200000,170200,156284,51086,27951,44123,152035,162138,126019,143094,15715,6110,2344,34257,7528,2956,214,20569,368044
61,200000,185042,174948,118801,27951,44123,171088,176639,153022,164856,58868,22859,7952,82002,30343,11878,769,58933,538815
74,200000,170352,158592,53517,27712,43907,151931,162286,128802,145739,16540,6930,2460,35695,7855,4018,321,17319,375614
74,200000,185104,176520,120464,27712,43907,171049,176747,155026,166656,60132,23242,7936,82893,31034,13974,1058,50819,546597
77,200000,170016,155500,50139,27674,44392,151520,161770,124451,142137,15467,6200,2274,33477,7751,3658,224,11792,365277
77,200000,185029,174376,117601,27674,44392,170774,176440,151907,163915,58001,22456,7803,81251,31109,13740,807,38522,536463
70,200000,170016,154623,49544,27568,44217,151696,161944,123863,141117,14947,5792,2384,33445,7261,2857,260,19054,363637
70,200000,184955,173798,117190,27568,44217,170960,176543,151349,163272,57743,22692,7817,80834,29904,11588,899,55891,534713
63,200000,170084,161796,55686,27559,43979,151821,162069,133034,149545,18353,7071,2522,36485,10280,3750,308,28839,386541
63,200000,184934,178402,122845,27559,43979,170895,176567,157556,168939,62504,23662,8016,84334,37151,13209,990,73261,555045
78,200000,169730,155222,50463,27487,43988,151377,161621,124553,141949,15244,6557,2409,33758,7392,3851,249,24151,365248
78,200000,184787,174118,117619,27487,43988,170677,176319,151916,163795,57973,22664,7776,81180,30328,13687,819,66001,536264
80,200000,170044,158693,52682,27425,44439,151577,161863,128755,145819,16325,6668,2375,35171,8738,3885,274,16432,375753
80,200000,185011,176626,120373,27425,44439,170797,176460,155008,166620,60327,23121,8064,82874,34593,13851,1024,49602,546556
64,200000,170086,157039,51215,27788,44084,151737,161937,126657,143882,15712,6445,2270,34107,8051,3845,282,13237,370627
64,200000,185008,175377,119221,27788,44084,170950,176560,153489,165146,59269,22963,7862,81960,32389,14115,917,41773,541184
75,200000,170407,160364,53471,27573,44138,151990,162272,131080,147852,17183,6669,2436,35280,7710,3802,225,17526,381545
75,200000,185251,177634,121559,27573,44138,171180,176774,156450,167895,61348,23415,8027,83798,29874,13752,756,52243,551382
67,200000,170203,153363,49699,27577,44218,151780,162099,122077,139782,14889,6124,2343,33354,6743,3779,259,21968,359552
67,200000,185067,172883,116442,27577,44218,170938,176592,150272,162360,56970,22340,7841,80252,27540,14171,867,61540,530939
65,200000,170204,150039,47487,27483,44229,151798,161981,117611,135920,13660,5806,2276,32376,6946,3064,200,17260,350357
65,200000,185055,170697,113757,27483,44229,170897,176436,147202,159469,54974,21974,7636,78928,30135,12263,786,51853,523222
66,200000,169994,155531,50369,27731,44156,151470,161815,124809,142179,15477,6107,2550,33488,9210,3385,295,21196,366565
66,200000,184947,174468,118261,27731,44156,170753,176391,152110,164088,58370,22804,7962,81391,36689,13029,966,60907,537396
73,200000,169987,157162,51710,27544,44272,151806,161948,127129,144251,15834,6576,2437,34481,8278,3413,247,21176,371671
73,200000,185089,175611,119447,27544,44272,171149,176674,153837,165640,59278,23087,7970,82253,33401,12381,888,59897,542629
69,200000,170166,163356,55585,27659,44176,151945,162286,134910,151238,18798,6645,2537,36155,8443,2970,260,29699,392142
69,200000,185120,179576,124440,27659,44176,171172,176894,158992,170337,63919,23917,8208,85302,31153,11385,884,75773,561282
76,200000,170301,158186,52514,27648,44467,151914,162210,128219,145102,16437,6571,2410,34876,9384,3747,269,23222,373975
76,200000,185037,176107,120034,27648,44467,170951,176637,154471,166099,59815,22935,8056,82633,36287,13514,944,63836,544266
62,200000,170205,153185,49736,27760,43868,151694,162086,121843,139541,14872,6171,2215,33634,7388,3328,247,18094,358651
62,200000,184926,172719,116397,27760,43868,170724,176441,150051,162138,56765,22554,7702,80558,30097,12807,901,53257,530654
72,200000,170112,155534,50591,27752,44506,151844,161986,124760,142149,15763,5797,2614,33833,8376,3221,269,21483,366006
72,200000,185079,174528,118054,27752,44506,170838,176603,152243,164096,58434,22587,8048,81348,33101,12730,875,60790,537540
68,200000,170484,158479,52623,27737,44177,152213,162395,128931,145778,16281,6852,2379,34820,8451,3964,327,19874,375721
68,200000,185294,176455,120591,27737,44177,171184,176841,154967,166639,60501,23181,7995,82856,33789,13823,1039,57520,546396
87,200000,170119,157911,52078,27730,43985,151583,161980,127836,144852,16278,6405,2260,34802,9433,4054,278,27210,373359
87,200000,184934,175934,119894,27730,43985,170813,176434,154095,165882,60029,23160,7870,82166,36769,14915,967,70896,543745
96,200000,170300,162634,55605,27560,43787,151842,162217,134073,150555,17800,7005,2733,36603,10574,3740,356,19980,389450
96,200000,185157,179027,123472,27560,43787,171058,176734,158382,169766,62977,24165,8130,84668,39568,13176,1115,57174,558129
94,200000,170355,160393,53740,27197,44274,152018,162244,131071,147784,17272,6863,2492,35189,9287,3575,247,18559,381546
94,200000,185167,177567,121631,27197,44274,171203,176699,156553,167946,61377,23543,8015,83522,35323,12748,930,54726,551386
85,200000,169999,154956,50601,27707,44237,151822,161995,124112,141579,15003,6205,2455,34224,7027,3155,264,16899,364174
85,200000,184798,173931,117225,27707,44237,170897,176462,151584,163559,57585,22532,7755,80930,28900,11741,817,50084,535177
100,200000,170031,158995,53300,27695,43885,151831,162096,129286,146192,16992,6870,2376,35219,8628,3697,266,11579,376565
100,200000,185163,176993,120881,27695,43885,171336,176897,155555,167178,60405,23417,7997,83330,32936,12981,922,37022,547450
91,200000,169987,168886,59652,27722,44396,151916,162016,142451,157766,20492,6908,2569,39242,9771,3611,263,20210,413606
91,200000,185111,182902,128511,27722,44396,171274,176814,163769,174389,67956,25063,8410,87719,34782,13341,945,56387,579975
89,200000,169950,156508,51614,27531,43795,151670,161926,126064,143219,15628,6623,2344,34644,8456,3757,288,17468,368308
89,200000,184842,175115,118782,27531,43795,170905,176474,153127,164952,59083,22856,7826,81780,33827,13160,1045,51469,539475
97,200000,170324,158176,52286,27623,43993,152077,162175,128227,145186,16320,6597,2349,34770,9653,3535,281,17757,373718
97,200000,185122,176082,119810,27623,43993,171036,176606,154356,165963,59734,23368,7901,82605,37593,12709,1029,52866,543864
86,200000,170066,169715,60158,27463,44198,151684,161869,143516,158590,20715,7090,2504,39534,8696,3524,250,28924,417516
86,200000,184967,183422,129515,27463,44198,170959,176447,164506,174922,68453,25321,8331,88917,31448,13130,933,73600,583214
88,200000,170065,160102,53117,27963,44230,151525,161773,130473,147296,17261,6315,2454,35196,9784,3154,265,20647,379256
88,200000,184956,177282,121071,27963,44230,170584,176314,155938,167400,60997,23230,7925,83274,36482,11716,982,58899,549319
92,200000,170323,156247,51374,27476,44379,152008,162290,125537,142973,15425,6409,2265,34730,7929,3624,228,21964,368063
92,200000,185084,174814,118330,27476,44379,171068,176711,152588,164669,58450,22980,7826,81580,32372,13354,865,60951,538532
83,200000,170092,163028,55558,27634,44413,151969,162069,134318,150702,18404,6807,2312,36648,8796,3356,240,20930,389753
83,200000,185114,179441,123387,27634,44413,171233,176763,158826,169981,63107,23629,7979,84725,32572,11950,886,58973,558735
84,200000,170059,160669,53044,27589,44190,151774,161999,131364,148071,16545,6839,2318,35213,9181,3485,234,17992,381841
84,200000,185052,177837,121819,27589,44190,170984,176660,156640,168072,61417,23506,7932,83736,36808,12212,823,53587,551741
98,200000,170325,159847,53465,27532,44416,152063,162235,130534,147224,16745,6502,2726,35544,7064,3749,313,21586,380555
98,200000,185123,177122,120906,27532,44416,171144,176700,155987,167480,60812,23483,8064,83348,27984,13730,984,60345,550012
82,200000,169996,164387,56394,27724,44239,151774,161980,136438,152466,18968,7263,2400,36909,9866,3850,203,24332,396146
82,200000,185137,180325,124925,27724,44239,171162,176777,160075,171198,64574,24298,8170,85496,36112,13407,807,65864,565291
90,200000,170022,161843,54985,27491,44104,151648,161909,132740,149332,17431,7241,2331,36262,8499,4095,205,21724,386071
90,200000,184976,178541,122494,27491,44104,170847,176499,157555,169017,62376,23863,8052,83988,32411,13975,784,60448,555272
81,200000,170218,155115,50484,27765,44307,151984,162153,124207,141639,15111,6385,2352,33918,7203,3885,206,13714,365072
81,200000,185054,174206,117583,27765,44307,171042,176659,151896,163703,57974,22502,7795,81103,30029,14170,666,43203,536710
95,200000,170374,163946,56072,27497,44465,152031,162231,135870,151999,18405,7050,2503,36860,9746,3239,267,18667,394340
95,200000,185124,179795,124367,27497,44465,170999,176640,159354,170522,63959,24202,8267,85254,36382,11485,997,54328,562270
93,200000,170355,168945,59512,27428,43683,152211,162317,142457,157689,20629,7072,2441,38925,11490,4223,257,21410,413926
93,200000,185132,182953,128247,27428,43683,171214,176762,163763,174430,67620,24984,8252,87949,40192,15263,929,59687,580490
99,200000,170073,155867,51155,27529,44248,151721,161947,125167,142476,15733,6633,2232,34061,7029,4076,240,25429,366916
99,200000,185117,174871,118388,27529,44248,170987,176662,152678,164539,58399,22956,7857,81704,28363,14685,933,68559,539308
107,200000,169872,157902,51908,27558,43801,151611,161776,127706,144933,16158,6294,2313,34685,7196,3479,237,22229,372073
107,200000,184729,175849,119483,27558,43801,170752,176280,154229,165859,59426,23082,7951,82307,29192,13134,828,62067,542887
114,200000,170054,157804,51986,27649,44181,151701,162107,127863,144911,16570,5814,2326,34926,8304,2546,250,23744,372526
114,200000,185046,176151,120050,27649,44181,171085,176750,154524,166177,59759,23009,7924,82533,31992,10412,821,64887,543623
108,200000,169968,161036,54325,27674,43982,151730,161961,131880,148466,17181,7343,2329,35762,9313,4737,264,19651,382647
108,200000,184908,178159,122323,27674,43982,170902,176536,157059,168477,61673,23858,8038,83729,35950,15837,875,56586,553119
101,200000,170138,153079,49630,27623,44393,151633,161957,121745,139596,14677,6311,2242,33462,7982,2849,230,24603,359518
101,200000,184969,172762,116141,27623,44393,170764,176462,150019,162220,56692,22429,7698,80371,32263,10321,857,66587,531427
102,200000,170124,156722,51390,27639,44237,151709,162044,126361,143570,16018,6789,2055,34137,8096,3093,236,24133,369004
102,200000,184982,175311,118723,27639,44237,170946,176565,153293,165075,58683,22989,7812,81877,31599,10819,993,66140,539687
113,200000,170004,157749,51505,27884,43971,151699,161970,127617,144740,16014,6634,2393,34125,9266,3604,264,16436,372321
113,200000,184967,175969,119877,27884,43971,170992,176566,154218,165920,59918,23312,8045,82284,37244,13122,977,50423,543766
115,200000,169945,155448,50861,28156,44201,151960,162076,124773,142165,15603,6174,2335,34130,8344,3586,287,18350,366113
115,200000,185012,174407,118476,28156,44201,171177,176781,152324,164214,58788,22685,7857,81553,33740,13831,965,53874,538304
105,200000,169910,164908,57003,27503,44222,151768,162015,136870,153079,19229,7475,2648,36947,10783,3139,282,20266,397344
105,200000,184815,180459,125092,27503,44222,171031,176572,160327,171331,64846,24288,8142,85620,38804,10650,942,57598,565483
111,200000,169891,155350,49978,27754,44247,151601,161884,124534,142049,15527,5987,2121,33430,9360,3059,225,25730,365594
111,200000,184861,174182,117825,27754,44247,170861,176496,151916,163890,58237,22560,7774,81574,37144,11897,939,69963,536555
120,200000,170142,164902,57168,27884,43936,151732,162066,137028,153027,18788,7360,2381,37478,7419,3875,255,22253,398144
120,200000,185181,180562,125279,27884,43936,171059,176725,160289,171416,64817,24186,8076,85945,28267,13180,864,61322,566401
116,200000,169936,155211,50293,27697,44098,151679,161964,124500,142135,15604,6114,2299,33437,6713,3008,292,23504,365989
116,200000,185050,174193,117951,27697,44098,171065,176723,152111,163998,58159,22832,7790,81354,27211,11632,1063,65481,536657
117,200000,170190,155218,50464,27440,44333,151907,162090,124425,141975,15493,6168,2440,33761,7291,3339,268,14454,364865
117,200000,185065,174239,117741,27440,44333,171076,176607,152007,163888,57960,22838,7799,81207,29445,12740,900,44868,535729
110,200000,170257,153045,49799,27609,44008,151994,162273,121718,139356,14762,6225,2506,33388,6701,3653,246,21980,358902
110,200000,185068,172684,115935,27609,44008,171058,176745,150059,162075,56633,22259,7775,79953,27882,13370,844,61624,530924
112,200000,169983,158913,52977,27563,43881,151521,161776,129178,146054,16894,6494,2459,35229,8602,3234,281,23880,375906
112,200000,184943,176761,120625,27563,43881,170731,176387,155162,166892,60808,23100,7879,83033,33475,11873,914,65124,546593
118,200000,170134,164346,55648,27575,44094,151979,162255,136216,152619,18260,6995,2460,36535,7073,4130,272,22029,395189
118,200000,184994,180097,124833,27575,44094,171213,176764,159763,171116,64283,24040,8090,85738,27449,14482,902,61758,563794
109,200000,169918,156637,51382,27668,44109,151486,161875,126009,143469,15991,6341,2335,34339,9927,3730,237,18591,368894
109,200000,184945,175146,118565,27668,44109,170922,176558,153002,165007,58901,22885,7942,81640,38835,13903,840,54473,540531
104,200000,170109,153374,49618,27698,43951,151827,162020,122001,139663,15006,6300,2225,33204,7811,3290,250,15598,359464
104,200000,185162,173121,116212,27698,43951,171143,176711,150426,162387,56587,22146,7690,80309,31701,11839,902,47963,531997
103,200000,170326,160375,53565,27768,43969,151919,162264,130839,147711,17249,6805,2285,35279,8454,3464,266,19348,380731
103,200000,184986,177602,121354,27768,43969,170935,176582,156118,167796,61060,23351,7841,83577,32481,12217,928,56648,550237
106,200000,170239,158747,52638,27703,44137,151942,162241,128648,145788,16638,7199,2362,34500,6451,4187,249,23453,375132
106,200000,185029,176518,119964,27703,44137,171067,176686,154862,166601,60115,23132,7957,82609,25527,13882,860,65082,545779
119,200000,170395,156136,50600,27453,44151,151943,162284,125392,142815,15480,6366,2324,33815,8548,3508,241,22741,367367
119,200000,185194,174932,118537,27453,44151,171040,176767,152717,164624,58763,22988,7819,81666,34721,13117,865,63714,538949
129,200000,170174,165176,56747,27875,44141,151739,162138,137186,153250,19230,6877,2486,37054,10354,3300,323,22727,397666
